neighborhood_manhattan,neighborhood_brooklyn,neighborhood_bronx,neighborhood_queens,neighborhood_staten_island,room_type_private,room_type_entire,room_type_shared,number_of_reviews,reviews_per_month,calculated_host_listings_count
1,0,0,0,0,0,1,0,2,1.0,2
1,0,0,0,0,0,1,0,1,1.0,1
0,1,0,0,0,0,1,0,2,0.04,1
0,0,0,1,0,1,0,0,8,0.41,1
1,0,0,0,0,1,0,0,128,2.74,1
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,1,0.12,1
0,0,0,1,0,1,0,0,58,4.69,1
0,1,0,0,0,1,0,0,0,0.0,2
1,0,0,0,0,0,1,0,77,3.63,1
1,0,0,0,0,0,0,1,0,0.0,1
0,1,0,0,0,1,0,0,1,0.02,2
0,1,0,0,0,0,1,0,78,3.06,1
0,0,0,1,0,1,0,0,67,2.47,3
1,0,0,0,0,1,0,0,21,1.1,3
0,1,0,0,0,1,0,0,45,1.95,3
1,0,0,0,0,0,1,0,10,0.66,1
1,0,0,0,0,0,1,0,32,1.51,1
0,1,0,0,0,0,1,0,150,3.34,1
1,0,0,0,0,1,0,0,0,0.0,2
0,0,0,1,0,0,1,0,93,2.52,2
1,0,0,0,0,1,0,0,166,6.37,2
1,0,0,0,0,1,0,0,68,0.88,2
0,0,0,1,0,0,1,0,146,2.28,2
0,1,0,0,0,1,0,0,3,0.45,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,35,3.44,1
1,0,0,0,0,0,1,0,17,0.21,1
0,1,0,0,0,1,0,0,4,0.17,1
0,1,0,0,0,1,0,0,42,3.43,2
0,1,0,0,0,1,0,0,9,0.2,1
0,1,0,0,0,1,0,0,1,0.09,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,22,0.47,2
1,0,0,0,0,0,1,0,25,0.3,1
1,0,0,0,0,0,1,0,11,0.21,2
0,0,0,1,0,1,0,0,2,0.04,1
0,1,0,0,0,1,0,0,27,1.66,1
1,0,0,0,0,1,0,0,0,0.0,32
1,0,0,0,0,1,0,0,1,0.02,1
1,0,0,0,0,1,0,0,76,2.59,1
1,0,0,0,0,0,1,0,6,0.13,1
0,0,0,1,0,1,0,0,26,1.41,5
0,1,0,0,0,1,0,0,1,0.03,1
1,0,0,0,0,0,1,0,10,0.17,1
0,1,0,0,0,0,1,0,1,0.03,1
1,0,0,0,0,0,1,0,20,1.33,1
1,0,0,0,0,0,1,0,4,0.47,33
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,4,0.09,1
1,0,0,0,0,1,0,0,2,0.05,1
0,1,0,0,0,0,1,0,41,1.77,1
0,1,0,0,0,1,0,0,23,0.63,1
1,0,0,0,0,0,1,0,5,0.63,1
1,0,0,0,0,0,1,0,1,0.24,1
0,0,0,1,0,0,1,0,77,1.62,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,8,0.36,91
0,0,0,1,0,0,1,0,1,0.03,1
0,1,0,0,0,1,0,0,3,0.07,1
0,1,0,0,0,1,0,0,7,0.34,1
0,1,0,0,0,0,1,0,2,0.04,1
0,1,0,0,0,1,0,0,2,0.74,6
0,1,0,0,0,0,1,0,136,1.8,1
0,0,0,1,0,1,0,0,231,3.51,1
0,1,0,0,0,1,0,0,3,0.16,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,6,0.12,1
0,0,0,1,0,0,1,0,2,2.0,1
0,0,0,0,1,1,0,0,12,0.43,3
0,1,0,0,0,0,1,0,96,2.06,1
0,1,0,0,0,0,1,0,1,1.0,2
0,1,0,0,0,0,1,0,2,0.08,2
0,1,0,0,0,0,1,0,11,4.58,1
0,0,1,0,0,1,0,0,2,1.76,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,44,1.24,3
0,0,0,1,0,0,1,0,1,0.16,1
0,0,0,1,0,0,1,0,2,2.0,1
0,0,0,1,0,1,0,0,3,3.0,10
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,1,0.05,1
1,0,0,0,0,0,0,1,22,6.53,7
0,0,1,0,0,1,0,0,75,3.34,5
0,0,0,1,0,1,0,0,1,1.0,6
0,1,0,0,0,1,0,0,3,0.64,4
0,1,0,0,0,1,0,0,15,0.48,11
1,0,0,0,0,0,1,0,1,0.02,1
0,1,0,0,0,0,1,0,2,2.0,1
0,1,0,0,0,1,0,0,92,5.1,7
1,0,0,0,0,1,0,0,24,6.43,3
0,0,0,1,0,0,1,0,70,4.24,1
0,1,0,0,0,0,1,0,4,0.07,1
0,1,0,0,0,0,1,0,63,1.6,2
0,1,0,0,0,1,0,0,4,0.18,1
0,1,0,0,0,0,1,0,0,0.0,2
1,0,0,0,0,0,1,0,7,0.13,1
0,0,0,1,0,1,0,0,15,0.44,1
1,0,0,0,0,0,1,0,51,1.69,1
1,0,0,0,0,0,1,0,146,4.55,1
1,0,0,0,0,0,1,0,12,0.24,1
0,0,0,1,0,1,0,0,2,2.0,1
0,0,0,1,0,1,0,0,0,0.0,103
1,0,0,0,0,0,1,0,33,1.21,1
0,0,0,1,0,0,1,0,50,1.85,2
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,1,1.0,1
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,3,0.1,1
0,1,0,0,0,0,1,0,4,0.63,2
0,1,0,0,0,1,0,0,0,0.0,2
0,0,0,1,0,1,0,0,1,1.0,103
0,1,0,0,0,1,0,0,1,0.41,1
0,1,0,0,0,0,0,1,3,0.21,10
0,1,0,0,0,0,1,0,2,0.47,1
0,1,0,0,0,1,0,0,8,0.19,2
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,3,0.47,1
0,0,0,1,0,0,1,0,22,1.64,2
0,0,0,1,0,0,1,0,0,0.0,1
0,1,0,0,0,0,0,1,105,4.22,7
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,4,0.21,1
1,0,0,0,0,0,1,0,8,0.27,2
1,0,0,0,0,1,0,0,2,2.0,1
0,0,0,1,0,0,1,0,46,1.34,2
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,30,1.29,1
0,0,0,0,1,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,4
1,0,0,0,0,0,1,0,0,0.0,327
0,1,0,0,0,1,0,0,12,0.62,2
0,1,0,0,0,0,1,0,82,1.58,3
1,0,0,0,0,0,1,0,3,0.48,1
0,1,0,0,0,0,1,0,0,0.0,2
1,0,0,0,0,0,1,0,6,0.95,1
1,0,0,0,0,0,1,0,0,0.0,232
1,0,0,0,0,0,1,0,134,2.95,1
1,0,0,0,0,0,1,0,1,0.41,1
0,1,0,0,0,0,1,0,7,0.65,1
0,0,0,1,0,1,0,0,102,4.02,2
0,1,0,0,0,0,1,0,94,2.85,2
0,0,1,0,0,1,0,0,4,0.15,1
1,0,0,0,0,1,0,0,4,0.08,3
0,0,0,1,0,1,0,0,0,0.0,1
1,0,0,0,0,0,0,1,0,0.0,1
1,0,0,0,0,0,1,0,31,0.41,1
1,0,0,0,0,1,0,0,0,0.0,103
1,0,0,0,0,1,0,0,34,1.6,2
1,0,0,0,0,0,0,1,43,3.72,1
0,0,0,1,0,1,0,0,2,0.08,1
0,1,0,0,0,0,1,0,2,0.81,1
1,0,0,0,0,0,1,0,44,5.64,2
0,1,0,0,0,0,0,1,26,2.57,6
1,0,0,0,0,0,1,0,19,0.25,1
0,0,1,0,0,1,0,0,4,0.16,1
0,0,0,1,0,1,0,0,13,3.71,2
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,13,1.13,1
0,1,0,0,0,1,0,0,8,0.09,4
0,1,0,0,0,0,1,0,117,3.41,1
0,1,0,0,0,1,0,0,54,6.78,1
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,1,0.88,1
1,0,0,0,0,1,0,0,7,0.73,7
0,1,0,0,0,0,1,0,120,3.51,2
1,0,0,0,0,1,0,0,154,5.42,1
0,0,1,0,0,0,1,0,5,0.2,7
1,0,0,0,0,0,1,0,66,0.83,1
1,0,0,0,0,0,1,0,9,0.13,1
1,0,0,0,0,1,0,0,5,4.69,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,76,1.29,1
0,1,0,0,0,1,0,0,16,1.12,1
1,0,0,0,0,1,0,0,128,1.88,1
1,0,0,0,0,0,1,0,12,3.27,1
1,0,0,0,0,0,1,0,0,0.0,232
1,0,0,0,0,0,1,0,1,0.75,2
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,2,0.08,1
0,0,0,1,0,0,1,0,3,0.12,2
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,32,2.51,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,1,0,0,9,0.49,5
0,1,0,0,0,0,1,0,31,1.88,4
1,0,0,0,0,0,1,0,9,0.53,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,0,0.0,2
0,1,0,0,0,0,1,0,6,0.5,1
1,0,0,0,0,1,0,0,24,0.44,1
0,1,0,0,0,1,0,0,23,2.63,4
0,1,0,0,0,1,0,0,2,0.92,7
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,3,2.0,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,73,2.38,4
1,0,0,0,0,0,1,0,0,0.0,2
1,0,0,0,0,1,0,0,28,0.33,1
0,1,0,0,0,0,1,0,111,1.9,1
1,0,0,0,0,0,1,0,2,0.07,1
0,1,0,0,0,1,0,0,1,0.14,1
0,1,0,0,0,1,0,0,115,1.21,3
1,0,0,0,0,0,1,0,12,0.25,1
0,0,0,1,0,1,0,0,22,1.53,7
1,0,0,0,0,0,1,0,2,0.05,1
1,0,0,0,0,1,0,0,40,1.63,1
1,0,0,0,0,0,1,0,9,0.23,1
0,1,0,0,0,0,1,0,19,1.03,1
1,0,0,0,0,0,1,0,9,1.09,49
1,0,0,0,0,0,1,0,8,0.16,1
1,0,0,0,0,1,0,0,15,0.24,1
1,0,0,0,0,1,0,0,7,0.79,3
1,0,0,0,0,1,0,0,3,0.09,10
0,1,0,0,0,0,1,0,1,1.0,2
1,0,0,0,0,0,1,0,1,1.0,1
1,0,0,0,0,1,0,0,1,0.08,1
0,1,0,0,0,0,1,0,204,2.31,1
1,0,0,0,0,0,1,0,47,3.31,1
1,0,0,0,0,1,0,0,113,5.5,5
0,1,0,0,0,1,0,0,10,0.39,3
0,1,0,0,0,1,0,0,1,0.77,3
1,0,0,0,0,0,1,0,0,0.0,12
0,1,0,0,0,1,0,0,58,1.34,1
0,0,0,1,0,1,0,0,6,0.17,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,4,0.33,1
0,1,0,0,0,1,0,0,14,1.44,1
0,0,1,0,0,0,1,0,10,0.41,7
1,0,0,0,0,0,1,0,2,0.07,1
1,0,0,0,0,0,1,0,1,0.02,31
1,0,0,0,0,0,1,0,32,0.62,1
0,0,0,1,0,0,1,0,68,4.02,1
0,1,0,0,0,0,1,0,1,0.05,1
0,0,0,1,0,1,0,0,3,0.15,18
1,0,0,0,0,0,1,0,18,0.81,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,10,2.21,2
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,87
1,0,0,0,0,1,0,0,7,0.92,1
0,1,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,4,0.12,1
0,0,1,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,3,0.2,1
1,0,0,0,0,0,1,0,54,4.82,8
0,1,0,0,0,0,1,0,2,2.0,1
0,1,0,0,0,1,0,0,96,3.82,2
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,50,1.92,1
1,0,0,0,0,1,0,0,133,2.23,2
0,1,0,0,0,0,1,0,467,4.22,2
0,1,0,0,0,0,1,0,40,2.02,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,3,1.17,1
0,1,0,0,0,0,1,0,1,0.08,1
1,0,0,0,0,0,1,0,5,2.31,1
0,1,0,0,0,0,1,0,48,4.19,1
0,0,0,1,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,83,2.82,1
0,1,0,0,0,0,1,0,59,5.65,1
1,0,0,0,0,0,1,0,0,0.0,2
0,1,0,0,0,1,0,0,1,0.02,1
0,1,0,0,0,0,1,0,86,3.24,2
0,1,0,0,0,1,0,0,42,0.64,2
1,0,0,0,0,0,1,0,0,0.0,232
0,1,0,0,0,0,1,0,131,3.24,1
0,0,0,1,0,1,0,0,5,1.06,2
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,2,0.24,1
0,0,0,1,0,0,1,0,2,0.11,1
0,1,0,0,0,0,1,0,4,0.11,2
1,0,0,0,0,0,1,0,1,0.07,1
0,1,0,0,0,1,0,0,238,3.46,3
0,1,0,0,0,0,1,0,7,0.15,1
0,1,0,0,0,0,1,0,115,3.34,2
1,0,0,0,0,0,1,0,1,1.0,1
0,1,0,0,0,0,1,0,0,0.0,2
0,0,0,1,0,1,0,0,0,0.0,10
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,8,0.26,2
1,0,0,0,0,1,0,0,3,0.74,2
0,0,0,1,0,1,0,0,1,0.43,103
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,10,3.49,1
1,0,0,0,0,0,1,0,22,0.46,1
1,0,0,0,0,0,1,0,0,0.0,232
0,1,0,0,0,0,1,0,26,4.67,6
0,1,0,0,0,0,1,0,20,0.6,2
0,0,1,0,0,1,0,0,182,3.82,2
0,1,0,0,0,0,1,0,1,0.16,1
1,0,0,0,0,1,0,0,8,0.22,1
0,1,0,0,0,0,1,0,5,5.0,1
0,1,0,0,0,0,1,0,103,2.16,1
0,1,0,0,0,0,1,0,6,0.25,1
0,1,0,0,0,1,0,0,22,0.82,1
1,0,0,0,0,1,0,0,167,4.6,3
1,0,0,0,0,0,1,0,0,0.0,327
0,1,0,0,0,0,1,0,6,1.94,1
0,0,0,1,0,1,0,0,1,0.5,1
0,1,0,0,0,1,0,0,2,0.04,1
0,1,0,0,0,0,1,0,6,0.25,1
0,0,0,1,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,10,1.8,1
0,0,0,1,0,0,1,0,2,2.0,2
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,52,3.58,3
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,9,0.27,1
0,0,1,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,90,2.31,1
0,0,0,1,0,1,0,0,14,0.51,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,5,0.16,91
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,4,0.09,1
0,1,0,0,0,0,1,0,10,0.97,1
0,1,0,0,0,0,1,0,89,1.53,1
0,1,0,0,0,0,1,0,12,0.24,1
1,0,0,0,0,1,0,0,14,0.99,1
1,0,0,0,0,1,0,0,1,0.02,1
0,1,0,0,0,1,0,0,1,0.07,1
0,1,0,0,0,0,1,0,20,0.79,1
0,0,0,1,0,1,0,0,28,2.36,3
0,1,0,0,0,1,0,0,1,0.05,1
0,0,0,1,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,0,0.0,1
0,0,0,1,0,1,0,0,257,12.54,6
0,1,0,0,0,0,1,0,130,2.63,2
0,1,0,0,0,1,0,0,3,0.12,1
1,0,0,0,0,1,0,0,45,1.44,3
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,1,1.0,7
0,1,0,0,0,1,0,0,6,0.13,1
0,1,0,0,0,1,0,0,16,4.49,1
0,0,0,1,0,1,0,0,27,8.62,6
0,1,0,0,0,0,1,0,1,0.65,1
0,1,0,0,0,0,1,0,14,1.12,1
0,1,0,0,0,0,1,0,0,0.0,2
1,0,0,0,0,0,1,0,60,1.0,4
0,1,0,0,0,1,0,0,19,0.7,6
1,0,0,0,0,1,0,0,0,0.0,6
1,0,0,0,0,1,0,0,32,2.02,1
1,0,0,0,0,1,0,0,1,0.03,1
1,0,0,0,0,0,1,0,142,2.27,2
0,1,0,0,0,0,1,0,24,1.14,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,2,2.0,1
1,0,0,0,0,1,0,0,12,0.39,5
1,0,0,0,0,1,0,0,150,2.42,3
1,0,0,0,0,0,1,0,1,0.02,1
0,1,0,0,0,0,0,1,2,0.56,12
0,1,0,0,0,1,0,0,13,0.67,17
1,0,0,0,0,1,0,0,0,0.0,8
0,0,0,1,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,3,0.45,1
0,1,0,0,0,0,1,0,10,0.49,1
1,0,0,0,0,0,1,0,10,4.48,1
1,0,0,0,0,0,1,0,33,1.91,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,24,0.36,1
0,1,0,0,0,1,0,0,1,0.03,2
1,0,0,0,0,0,1,0,8,0.3,1
0,1,0,0,0,0,1,0,12,1.23,1
0,1,0,0,0,0,1,0,11,0.14,1
1,0,0,0,0,1,0,0,61,1.04,1
0,1,0,0,0,1,0,0,70,0.85,3
0,1,0,0,0,1,0,0,23,0.69,1
1,0,0,0,0,1,0,0,2,0.16,2
1,0,0,0,0,1,0,0,4,4.0,3
0,1,0,0,0,0,1,0,0,0.0,52
0,1,0,0,0,0,0,1,2,1.62,5
0,0,0,1,0,1,0,0,37,1.35,2
0,1,0,0,0,0,1,0,11,1.22,2
0,1,0,0,0,1,0,0,2,0.04,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,2
0,1,0,0,0,0,1,0,100,1.98,1
1,0,0,0,0,0,1,0,7,1.88,1
0,0,0,1,0,0,1,0,122,3.53,1
0,1,0,0,0,0,1,0,5,0.28,1
1,0,0,0,0,1,0,0,32,3.86,2
0,1,0,0,0,1,0,0,38,1.66,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,9,0.26,1
1,0,0,0,0,0,1,0,51,0.66,1
1,0,0,0,0,0,1,0,5,0.13,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,0,0.0,1
0,0,1,0,0,1,0,0,147,2.02,1
1,0,0,0,0,1,0,0,9,0.4,13
1,0,0,0,0,0,1,0,12,0.61,1
0,1,0,0,0,1,0,0,64,0.67,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,7,0.14,1
1,0,0,0,0,0,1,0,9,3.42,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,8,2.5,1
0,1,0,0,0,1,0,0,9,0.35,4
1,0,0,0,0,1,0,0,0,0.0,14
1,0,0,0,0,0,1,0,6,0.1,1
1,0,0,0,0,0,1,0,57,1.51,1
1,0,0,0,0,1,0,0,23,0.66,2
1,0,0,0,0,0,1,0,3,3.0,1
0,1,0,0,0,0,1,0,120,2.54,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,3,0.15,4
0,1,0,0,0,1,0,0,61,1.73,2
1,0,0,0,0,0,1,0,8,2.89,1
1,0,0,0,0,0,1,0,6,0.33,1
0,0,0,1,0,0,1,0,20,4.92,1
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,1,0,0,15,6.25,8
0,1,0,0,0,0,1,0,93,1.93,3
0,1,0,0,0,1,0,0,61,2.84,1
0,1,0,0,0,0,0,1,116,2.55,5
0,0,0,1,0,1,0,0,1,0.58,103
1,0,0,0,0,1,0,0,6,0.6,1
0,1,0,0,0,1,0,0,3,0.95,6
1,0,0,0,0,0,0,1,0,0.0,3
1,0,0,0,0,0,1,0,6,3.16,1
0,0,0,1,0,0,1,0,60,0.97,2
0,1,0,0,0,1,0,0,60,1.62,4
0,1,0,0,0,1,0,0,41,1.41,11
0,1,0,0,0,0,1,0,36,2.65,1
0,1,0,0,0,0,1,0,2,1.58,1
0,0,1,0,0,1,0,0,89,3.36,4
0,0,0,1,0,0,1,0,40,0.91,1
0,1,0,0,0,1,0,0,45,2.05,1
0,1,0,0,0,1,0,0,3,0.09,1
1,0,0,0,0,1,0,0,11,0.79,4
1,0,0,0,0,0,1,0,1,0.05,1
0,1,0,0,0,1,0,0,0,0.0,1
0,0,0,1,0,1,0,0,0,0.0,1
0,0,0,1,0,1,0,0,15,0.39,2
0,1,0,0,0,0,0,1,24,0.78,1
0,0,0,1,0,1,0,0,31,1.2,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,6,0.18,1
0,1,0,0,0,0,1,0,4,1.38,2
1,0,0,0,0,1,0,0,1,0.75,1
0,1,0,0,0,0,1,0,0,0.0,6
1,0,0,0,0,0,1,0,72,5.37,6
0,0,0,1,0,1,0,0,8,0.26,1
0,0,0,1,0,0,1,0,2,0.16,2
1,0,0,0,0,1,0,0,152,2.14,2
1,0,0,0,0,1,0,0,18,0.3,2
1,0,0,0,0,0,1,0,2,0.11,91
0,1,0,0,0,0,1,0,2,0.04,1
0,1,0,0,0,1,0,0,16,0.4,2
0,1,0,0,0,0,1,0,12,1.95,1
0,1,0,0,0,0,1,0,15,1.04,2
1,0,0,0,0,0,1,0,11,0.91,10
0,0,0,1,0,0,0,1,8,3.04,1
0,0,0,1,0,1,0,0,2,0.04,2
1,0,0,0,0,0,1,0,11,0.96,1
1,0,0,0,0,0,1,0,1,0.03,1
1,0,0,0,0,1,0,0,29,0.41,2
0,1,0,0,0,0,1,0,32,0.68,1
1,0,0,0,0,1,0,0,12,1.43,2
0,0,0,1,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,0,0.0,2
0,1,0,0,0,1,0,0,2,0.11,2
0,1,0,0,0,0,1,0,1,0.05,1
1,0,0,0,0,0,1,0,7,2.8,327
1,0,0,0,0,0,1,0,0,0.0,232
0,1,0,0,0,0,1,0,4,0.09,1
0,0,0,1,0,0,0,1,0,0.0,6
0,1,0,0,0,0,1,0,151,3.86,1
0,1,0,0,0,0,1,0,3,0.25,1
1,0,0,0,0,0,1,0,28,2.95,1
1,0,0,0,0,1,0,0,0,0.0,1
0,0,0,1,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,213,4.42,2
1,0,0,0,0,0,1,0,8,0.41,1
0,1,0,0,0,0,1,0,1,0.47,3
0,0,0,1,0,1,0,0,91,1.53,5
0,0,0,1,0,0,1,0,1,0.05,1
1,0,0,0,0,0,1,0,27,0.82,1
0,1,0,0,0,0,1,0,31,2.16,1
1,0,0,0,0,1,0,0,5,0.15,2
1,0,0,0,0,0,1,0,40,2.63,12
1,0,0,0,0,1,0,0,53,0.7,1
0,1,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,0,1,0,43,1.68,1
1,0,0,0,0,0,1,0,107,2.84,1
1,0,0,0,0,1,0,0,0,0.0,10
0,1,0,0,0,1,0,0,12,0.25,1
0,1,0,0,0,0,1,0,5,0.82,1
1,0,0,0,0,0,1,0,62,2.27,1
0,1,0,0,0,0,1,0,22,1.3,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,2,1.3,1
1,0,0,0,0,1,0,0,1,0.09,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,26,0.6,1
0,1,0,0,0,1,0,0,12,0.52,1
0,1,0,0,0,0,1,0,14,0.6,1
1,0,0,0,0,0,1,0,8,0.41,1
1,0,0,0,0,0,1,0,54,1.24,1
0,1,0,0,0,0,1,0,5,0.77,1
0,1,0,0,0,1,0,0,2,0.15,2
0,1,0,0,0,0,1,0,227,2.79,2
1,0,0,0,0,0,1,0,103,2.46,2
1,0,0,0,0,0,1,0,3,0.17,1
1,0,0,0,0,0,1,0,8,0.51,1
0,0,0,1,0,0,0,1,1,0.16,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,3,0.37,10
0,1,0,0,0,0,1,0,4,0.1,1
0,1,0,0,0,1,0,0,1,0.88,1
1,0,0,0,0,1,0,0,1,0.13,1
0,1,0,0,0,1,0,0,4,0.17,3
1,0,0,0,0,1,0,0,37,1.39,1
0,1,0,0,0,0,1,0,210,3.58,2
0,0,1,0,0,1,0,0,2,2.0,1
1,0,0,0,0,1,0,0,71,1.55,1
0,1,0,0,0,1,0,0,7,0.5,2
0,0,0,1,0,1,0,0,19,2.11,1
0,1,0,0,0,0,1,0,48,0.87,1
0,1,0,0,0,1,0,0,86,1.43,1
1,0,0,0,0,0,1,0,18,0.72,1
0,1,0,0,0,1,0,0,15,0.43,2
1,0,0,0,0,0,1,0,44,0.8,1
0,1,0,0,0,0,1,0,27,3.82,1
0,1,0,0,0,0,0,1,0,0.0,1
0,1,0,0,0,0,1,0,58,0.61,6
1,0,0,0,0,0,1,0,2,0.04,1
1,0,0,0,0,0,1,0,3,0.1,13
1,0,0,0,0,0,0,1,1,0.07,1
1,0,0,0,0,1,0,0,10,0.87,47
1,0,0,0,0,0,1,0,10,0.68,1
0,1,0,0,0,1,0,0,143,2.99,4
0,1,0,0,0,0,1,0,41,1.1,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,12,3.03,1
0,1,0,0,0,1,0,0,32,1.73,1
0,0,0,1,0,1,0,0,1,0.16,1
0,0,0,1,0,1,0,0,5,1.26,4
1,0,0,0,0,0,1,0,71,4.25,1
1,0,0,0,0,0,1,0,3,0.1,96
0,1,0,0,0,0,1,0,1,1.0,1
1,0,0,0,0,0,1,0,121,2.02,1
1,0,0,0,0,1,0,0,5,0.23,2
0,0,0,1,0,1,0,0,57,7.28,3
0,1,0,0,0,0,1,0,0,0.0,2
0,1,0,0,0,0,1,0,6,0.17,2
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,19,0.23,1
0,1,0,0,0,1,0,0,0,0.0,5
0,0,0,1,0,1,0,0,50,2.34,2
0,0,0,1,0,1,0,0,45,1.77,2
1,0,0,0,0,1,0,0,1,0.05,1
1,0,0,0,0,0,1,0,3,0.1,29
0,0,0,1,0,0,1,0,1,1.0,2
1,0,0,0,0,0,1,0,5,0.08,1
0,1,0,0,0,1,0,0,84,2.45,2
1,0,0,0,0,0,1,0,0,0.0,3
0,1,0,0,0,0,1,0,15,1.06,1
0,1,0,0,0,1,0,0,28,2.37,3
0,0,0,1,0,1,0,0,1,0.03,1
0,1,0,0,0,1,0,0,1,0.16,1
1,0,0,0,0,0,1,0,87,3.86,1
1,0,0,0,0,0,1,0,30,0.63,1
1,0,0,0,0,1,0,0,30,0.27,2
1,0,0,0,0,0,1,0,23,1.37,1
0,1,0,0,0,1,0,0,1,0.02,1
